	model_name	MAGeCK	gset	perc	AUC	diff	avg
791	EW-16	0.9536347045072386	Hart2017	100	0.9713514040139428	0.01771669950670418	0.9624930542605907
792	EW-22	0.948866013205922	Hart2017	5	0.9871794871794872	0.038313473973565215	0.9680227501927046
793	EW-22	0.948866013205922	Hart2017	100	0.9683082010868388	0.019442187880916784	0.9585871071463804
794	EW-7	0.974816470491736	Hart2017	5	0.9852180339985218	0.010401563506785783	0.9800172522451289
795	EW-7	0.974816470491736	Hart2017	100	0.937201673694931	-0.03761479679680502	0.9560090720933335
796	FADU	0.9740803018496492	Hart2017	5	0.9933481152993348	0.019267813449685534	0.983714208574492
797	FADU	0.9740803018496492	Hart2017	100	0.9691765273693296	-0.004903774480319645	0.9716284146094893
798	FLO-1	0.9705399253578312	Hart2017	5	0.9985218033998522	0.027981878042021013	0.9845308643788417
799	FLO-1	0.9705399253578312	Hart2017	100	0.9812977270961066	0.010757801738275452	0.9759188262269689
800	GAMG	0.9606262559980314	Hart2017	5	0.9571322985957132	-0.0034939574023181708	0.9588792772968724
801	GAMG	0.9606262559980314	Hart2017	100	0.9679811770672708	0.007354921069239406	0.9643037165326511
802	GB-1	0.918256572201944	Hart2017	5	0.974870657797487	0.05661408559554304	0.9465636149997155
803	GB-1	0.918256572201944	Hart2017	100	0.9751277153573372	0.05687114315539321	0.9466921437796406
804	GI-1	0.9574437107821024	Hart2017	5	1.0	0.04255628921789756	0.9787218553910513
805	GI-1	0.9574437107821024	Hart2017	100	0.9811382107170464	0.02369449993494399	0.9692909607495744
806	GP5d	0.9659240044293156	Hart2017	5	0.9793052475979304	0.013381243168614776	0.972614626013623
807	GP5d	0.9659240044293156	Hart2017	100	0.9650894314263628	-0.0008345730029527543	0.9655067179278392
808	HARA	0.9687651232416028	Hart2017	5	0.9985218033998522	0.029756680158249393	0.9836434633207275
809	HARA	0.9687651232416028	Hart2017	100	0.9733270208475636	0.0045618976059608185	0.9710460720445833
810	HCC-15	0.8657220194397737	Hart2017	5	0.9800443458980044	0.1143223264582307	0.922883182668889
811	HCC-15	0.8657220194397737	Hart2017	100	0.965035236759118	0.09931321731934428	0.9153786280994458
812	HCC-78	0.949390969117828	Hart2017	5	0.9583333333333334	0.008942364215505316	0.9538621512255807
813	HCC-78	0.949390969117828	Hart2017	100	0.9546685899240078	0.0052776208061797725	0.9520297795209179
814	HCC1143	0.9406963868268876	Hart2017	5	0.967948717948718	0.027252331121830342	0.9543225523878027
815	HCC1143	0.9406963868268876	Hart2017	100	0.9343458399185952	-0.006350546908292398	0.9375211133727415
816	HCC1187	0.9578240987573308	Hart2017	5	0.9604700854700856	0.002645986712754844	0.9591470921137082
817	HCC1187	0.9578240987573308	Hart2017	100	0.95799865768906	0.00017455893172924064	0.9579113782231954
818	HCC1395	0.898259032932781	Hart2017	5	0.9871794871794872	0.08892045424670625	0.942719260056134
819	HCC1395	0.898259032932781	Hart2017	100	0.9497607655502392	0.05150173261745827	0.9240098992415101
820	HCC1806	0.9485461181971044	Hart2017	5	0.9604700854700856	0.011923967272981173	0.954508101833595
821	HCC1806	0.9485461181971044	Hart2017	100	0.9471546255601982	-0.0013914926369061886	0.9478503718786513
822	HCC1937	0.9205399253578312	Hart2017	5	0.9935897435897436	0.07304981823191237	0.9570648344737874
823	HCC1937	0.9205399253578312	Hart2017	100	0.9849287709194828	0.06438884556165159	0.952734348138657
824	HCC1954	0.918454455973424	Hart2017	5	0.9497863247863249	0.03133186881290084	0.9341203903798745
825	HCC1954	0.918454455973424	Hart2017	100	0.953931130788716	0.03547667481529204	0.9361927933810701
826	HCC2998	0.9433888364844358	Hart2017	5	0.984478935698448	0.04109009921401219	0.9639338860914419
827	HCC2998	0.9433888364844358	Hart2017	100	0.9540490574218063	0.010660220937370513	0.9487189469531211
828	HCC38	0.938828281999754	Hart2017	5	0.9985218033998522	0.059693521400098204	0.9686750426998031
829	HCC38	0.938828281999754	Hart2017	100	0.9775235286659112	0.0386952466661572	0.9581759053328326
830	HCC70	0.92216400771029	Hart2017	5	0.9940872135994088	0.07192320588911882	0.9581256106548494
831	HCC70	0.92216400771029	Hart2017	100	0.96955384495826	0.04738983724797008	0.9458589263342749
832	HCE-4	0.917563466349506	Hart2017	5	0.9963045084996304	0.07874104215012434	0.9569339874245681
833	HCE-4	0.917563466349506	Hart2017	100	0.9796504137200448	0.06208694737053877	0.9486069400347754
834	HCT-116	0.9512939342984866	Hart2017	5	1.0	0.04870606570151337	0.9756469671492434
835	HCT-116	0.9512939342984866	Hart2017	100	0.9648378863670758	0.01354395206858916	0.9580659103327812
836	HCT-15	0.9701574867735716	Hart2017	5	0.9586104951958612	-0.011546991577710441	0.9643839909847164
837	HCT-15	0.9701574867735716	Hart2017	100	0.9513955638085968	-0.01876192296497481	0.9607765252910843
838	HEC-1	0.9590800967887462	Hart2017	5	0.9778270509977828	0.018746954209036604	0.9684535738932645
839	HEC-1	0.9590800967887462	Hart2017	100	0.9622825566794416	0.0032024598906954527	0.9606813267340939
840	Hey	0.9581409178526022	Hart2017	5	0.9881744271988174	0.03003350934621518	0.9731576725257098
841	Hey	0.9581409178526022	Hart2017	100	0.9538333012937188	-0.004307616558883454	0.9559871095731605
842	HGC-27	0.9706209244145512	Hart2017	5	0.9933481152993348	0.022727190884783588	0.981984519856943
843	HGC-27	0.9706209244145512	Hart2017	100	0.9580921841064424	-0.012528740308108799	0.9643565542604968
844	HO-1-u-1	0.9643624656522988	Hart2017	5	0.968218773096822	0.003856307444523255	0.9662906193745604
845	HO-1-u-1	0.9643624656522988	Hart2017	100	0.9282943199898565	-0.03606814566244232	0.9463283928210776
846	HOP-62	0.9185436574662676	Hart2017	5	0.9859571322985956	0.06741347483232796	0.9522503948824317
847	HOP-62	0.9185436574662676	Hart2017	100	0.972782006552442	0.05423834908617431	0.9456628320093547
848	HPAF-II	0.926236517245622	Hart2017	5	0.9896526237989652	0.06341610655334329	0.9579445705222935
849	HPAF-II	0.926236517245622	Hart2017	100	0.9706817075614854	0.04444519031586347	0.9484591124035537
850	Hs-578-T	0.9223116515605134	Hart2017	5	0.9970436067997044	0.07473195523919096	0.9596776291801089
851	Hs-578-T	0.9223116515605134	Hart2017	100	0.9778609671600768	0.05554931559956333	0.9500863093602951
852	Hs-683	0.9471383750974038	Hart2017	5	0.9561965811965812	0.009058206099177402	0.9516674781469925
853	Hs-683	0.9471383750974038	Hart2017	100	0.9578592846781702	0.010720909580766325	0.952498829887787
854	HSC-3	0.9670057006931058	Hart2017	5	0.9660014781966	-0.00100422249650578	0.9665035894448528
855	HSC-3	0.9670057006931058	Hart2017	100	0.9610002904016132	-0.006005410291492597	0.9640029955473595
856	HSC-39	0.9696817454784072	Hart2017	5	0.9896526237989652	0.019970878320557994	0.9796671846386862
857	HSC-39	0.9696817454784072	Hart2017	100	0.9795532723353608	0.009871526856953583	0.974617508906884
858	HSC-4	0.959207234548661	Hart2017	5	0.9608277900960828	0.001620555547421798	0.9600175123223719
859	HSC-4	0.959207234548661	Hart2017	100	0.9762208115702548	0.017013577021593784	0.9677140230594579
860	HT-29v1.0	0.9710320715252432	Hart2017	5	0.9948263118994828	0.023794240374239606	0.982929191712363
861	HT-29v1.0	0.9710320715252432	Hart2017	100	0.966072093223008	-0.004959978302235157	0.9685520823741256
862	HT-29v1.1	0.9686718205306976	Hart2017	5	0.966740576496674	-0.0019312440340235604	0.9677061985136858
863	HT-29v1.1	0.9686718205306976	Hart2017	100	0.9499772995922108	-0.01869452093848678	0.9593245600614542
864	HT55	0.9424701636386006	Hart2017	5	0.9948263118994828	0.052356148260882196	0.9686482377690417
865	HT55	0.9424701636386006	Hart2017	100	0.960187370392942	0.017717206754341408	0.9513287670157713
866	hTERT-RPE-1	0.945318459582496	Hart2017	5	0.999260901699926	0.053942442117429934	0.972289680641211
867	hTERT-RPE-1	0.945318459582496	Hart2017	100	0.9807496451783106	0.035431185595814596	0.9630340523804033
868	HuP-T3	0.936429069433622	Hart2017	5	0.9704360679970436	0.0340069985634216	0.9534325687153329
869	HuP-T3	0.936429069433622	Hart2017	100	0.9531257029968628	0.016696633563240804	0.9447773862152424
870	HuP-T4	0.9531251281630644	Hart2017	5	0.9733924611973392	0.02026733303427486	0.9632587946802018
871	HuP-T4	0.9531251281630644	Hart2017	100	0.9667643534064928	0.013639225243428421	0.9599447407847785
872	IGROV-1	0.9368637985481688	Hart2017	5	0.9401330376940132	0.003269239145844427	0.938498418121091
873	IGROV-1	0.9368637985481688	Hart2017	100	0.9342219895373616	-0.002641809010807239	0.9355428940427652
874	IM-9	0.9388344338268466	Hart2017	5	0.9881744271988174	0.049339993371970814	0.963504430512832
875	IM-9	0.9388344338268466	Hart2017	100	0.9642059560961844	0.02537152226933781	0.9515201949615155
876	IM-95	0.910643686174794	Hart2017	5	0.9940872135994088	0.0834435274246148	0.9523654498871014
877	IM-95	0.910643686174794	Hart2017	100	0.9613888559403492	0.05074516976555521	0.9360162710575716
878	IST-MEL1	0.9149017758274208	Hart2017	5	0.9356984478935698	0.02079667206614899	0.9253001118604953
879	IST-MEL1	0.9149017758274208	Hart2017	100	0.9231376462744744	0.00823587044705354	0.9190197110509476
880	JHOS-2	0.9619468482139196	Hart2017	5	0.9696969696969696	0.007750121483049988	0.9658219089554446
881	JHOS-2	0.9619468482139196	Hart2017	100	0.9683083901525222	0.006361541938602611	0.965127619183221
882	JHOS-4	0.9593159168272978	Hart2017	5	0.9608277900960828	0.0015118732687849912	0.9600718534616903
883	JHOS-4	0.9593159168272978	Hart2017	100	0.9370523827247852	-0.022263534102512583	0.9481841497760415
884	JHU-011	0.9666919575113808	Hart2017	5	0.9541759053954176	-0.012516052115963183	0.9604339314533992
885	JHU-011	0.9666919575113808	Hart2017	100	0.9210946095734368	-0.04559734793794401	0.9438932835424088
886	JHU-022	0.9507412951646638	Hart2017	5	0.9490022172949002	-0.0017390778697635723	0.949871756229782
887	JHU-022	0.9507412951646638	Hart2017	100	0.9351013747039744	-0.015639920460689405	0.9429213349343191
888	JHU-029	0.955224951810688	Hart2017	5	1.0	0.044775048189311994	0.977612475905344
889	JHU-029	0.955224951810688	Hart2017	100	0.9575185386663612	0.0022935868556731576	0.9563717452385245
890	JIMT-1	0.8939855637124225	Hart2017	5	1.0	0.10601443628757745	0.9469927818562113
891	JIMT-1	0.8939855637124225	Hart2017	100	0.9787648933080834	0.08477932959566081	0.9363752285102529
892	KATOIII	0.8889267112332363	Hart2017	5	0.893569844789357	0.004643133556120671	0.8912482780112967
893	KATOIII	0.8889267112332363	Hart2017	100	0.9056552646540336	0.016728553420797265	0.8972909879436349
894	KINGS-1	0.9468615428782348	Hart2017	5	0.9896526237989652	0.04279108092073047	0.9682570833385999
895	KINGS-1	0.9468615428782348	Hart2017	100	0.97416550437852	0.027303961500285245	0.9605135236283774
896	KLE	0.8312584587622525	Hart2017	5	0.968218773096822	0.13696031433456957	0.8997386159295373
897	KLE	0.8312584587622525	Hart2017	100	0.9763199980367216	0.1450615392744692	0.903789228399487
898	KM12	0.9374646269942172	Hart2017	5	0.991130820399113	0.05366619340489587	0.9642977236966651
899	KM12	0.9374646269942172	Hart2017	100	0.9692010683507234	0.03173644135650622	0.9533328476724703
900	KMS-11	0.9647387524094656	Hart2017	5	0.9600886917960088	-0.004650060613456852	0.9624137221027371
901	KMS-11	0.9647387524094656	Hart2017	100	0.9367783417658871	-0.02796041064357846	0.9507585470876764
902	KNS-42	0.9097034819341344	Hart2017	5	1.0	0.09029651806586558	0.9548517409670672
903	KNS-42	0.9097034819341344	Hart2017	100	0.971648008703868	0.06194452676973361	0.9406757453190012
904	KNS-62	0.9489418857400648	Hart2017	5	0.9423503325942352	-0.006591553145829598	0.94564610916715
905	KNS-62	0.9489418857400648	Hart2017	100	0.9661590091987778	0.01721712345871307	0.9575504474694213
906	KON	0.9799665750727966	Hart2017	5	0.9571322985957132	-0.02283427647708336	0.9685494368342549
907	KON	0.9799665750727966	Hart2017	100	0.9283076130214448	-0.05165896205135179	0.9541370940471208
908	KP-1N	0.9596091539187136	Hart2017	5	0.966740576496674	0.0071314225779604	0.9631748652076938
909	KP-1N	0.9596091539187136	Hart2017	100	0.9620177185885664	0.002408564669852842	0.96081343625364
910	KP-3	0.9256941311569536	Hart2017	5	1.0	0.07430586884304635	0.9628470655784769
911	KP-3	0.9256941311569536	Hart2017	100	0.94555378769597	0.019859656539016335	0.9356239594264618
912	KP-4	0.9782676454907108	Hart2017	5	0.9763488543976347	-0.0019187910930760221	0.9773082499441728
913	KP-4	0.9782676454907108	Hart2017	100	0.952111342432584	-0.026156303058126773	0.9651894939616474
914	KP-N-YN	0.9346686215806096	Hart2017	5	0.9556541019955654	0.020985480414955848	0.9451613617880875
915	KP-N-YN	0.9346686215806096	Hart2017	100	0.9329550613729044	-0.0017135602077051892	0.933811841476757
916	KP-N-YS	0.9535465283189108	Hart2017	5	0.9733924611973392	0.019845932878428396	0.963469494758125
917	KP-N-YS	0.9535465283189108	Hart2017	100	0.9576565816867016	0.0041100533677908	0.9556015550028063
918	KURAMOCHI	0.9356939260960504	Hart2017	5	0.9933481152993348	0.057654189203284356	0.9645210206976926
919	KURAMOCHI	0.9356939260960504	Hart2017	100	0.96803128157095	0.032337355474899576	0.9518626038335002
920	KYAE-1	0.8878532174055694	Hart2017	5	0.9985218033998522	0.11066858599428275	0.9431875104027108
921	KYAE-1	0.8878532174055694	Hart2017	100	0.962619995173607	0.07476677776803753	0.9252366062895883
922	KYSE-140	0.9689271213550426	Hart2017	5	0.9903917220990393	0.021464600743996698	0.9796594217270409
923	KYSE-140	0.9689271213550426	Hart2017	100	0.9824092290450696	0.013482107690027001	0.975668175200056
924	KYSE-150	0.9662838863142352	Hart2017	5	0.9970436067997044	0.030759720485469155	0.9816637465569698
925	KYSE-150	0.9662838863142352	Hart2017	100	0.970077385894662	0.00379349958042674	0.9681806361044486
926	KYSE-220	0.9656440962966	Hart2017	5	0.9963045084996304	0.030660412203030396	0.9809743023981152
927	KYSE-220	0.9656440962966	Hart2017	100	0.969461816278033	0.0038177199814329876	0.9675529562873164
928	KYSE-270	0.9147992453758768	Hart2017	5	0.991869918699187	0.07707067332331019	0.9533345820375319
929	KYSE-270	0.9147992453758768	Hart2017	100	0.9644482982874484	0.04964905291157162	0.9396237718316626
930	KYSE-410	0.9645521469876552	Hart2017	5	0.9940872135994088	0.029535066611753535	0.979319680293532
931	KYSE-410	0.9645521469876552	Hart2017	100	0.973876125306251	0.009323978318595771	0.9692141361469531
932	KYSE-450	0.9440973219046056	Hart2017	5	0.9645232815964524	0.020425959691846796	0.954310301750529
933	KYSE-450	0.9440973219046056	Hart2017	100	0.9629993578443202	0.018902035939714623	0.9535483398744629
934	KYSE-510	0.9692060041832424	Hart2017	5	0.9800443458980044	0.010838341714761945	0.9746251750406234
935	KYSE-510	0.9692060041832424	Hart2017	100	0.9573375489285816	-0.011868455254660848	0.963271776555912
936	KYSE-520	0.950425501373908	Hart2017	5	0.9859571322985956	0.035531630924687585	0.9681913168362518
937	KYSE-520	0.950425501373908	Hart2017	100	0.9622938046292472	0.011868303255339163	0.9563596530015777
938	KYSE-70	0.9629598490751752	Hart2017	5	0.991130820399113	0.028170971323937866	0.9770453347371442
939	KYSE-70	0.9629598490751752	Hart2017	100	0.9805042353643724	0.01754438628919719	0.9717320422197737
940	L-363	0.9462955747857114	Hart2017	5	0.9893162393162394	0.043020664530528	0.9678059070509754
941	L-363	0.9462955747857114	Hart2017	100	0.9761212085128492	0.029825633727137868	0.9612083916492803
942	LB1047-RCC	0.9596850264528566	Hart2017	5	0.9866962305986696	0.02701120414581304	0.9731906285257631
943	LB1047-RCC	0.9596850264528566	Hart2017	100	0.9703739227531708	0.010688896300314221	0.9650294746030137
944	LB771-HNC	0.956185662141656	Hart2017	5	1.0	0.04381433785834399	0.978092831070828
945	LB771-HNC	0.956185662141656	Hart2017	100	0.9649429517850572	0.008757289643401167	0.9605643069633566
946	LC-1-sq	0.9462463601689702	Hart2017	5	0.9933481152993348	0.04710175513036452	0.9697972377341525
947	LC-1-sq	0.9462463601689702	Hart2017	100	0.9664729292524408	0.020226569083470536	0.9563596447107054
948	LCLC-97TM1	0.8743007423204693	Hart2017	5	0.9216555801921656	0.047354837871696365	0.8979781612563175
949	LCLC-97TM1	0.8743007423204693	Hart2017	100	0.914848929808703	0.040548187488233745	0.8945748360645862
950	LK-2	0.967761350120986	Hart2017	5	0.969017094017094	0.0012557438961080525	0.96838922206904
951	LK-2	0.967761350120986	Hart2017	100	0.961777966615428	-0.005983383505557938	0.964769658368207
952	LN-229	0.9612701472337284	Hart2017	5	0.982905982905983	0.021635835672254577	0.9720880650698557
953	LN-229	0.9612701472337284	Hart2017	100	0.9715327242417026	0.010262577007974172	0.9664014357377155
954	LNCaP-Clone-FGC	0.9375517778780298	Hart2017	5	0.9583333333333334	0.02078155545530358	0.9479425556056815
955	LNCaP-Clone-FGC	0.9375517778780298	Hart2017	100	0.9259036242395376	-0.011648153638492142	0.9317277010587837
956	LNZTA3WT4	0.9668560062338516	Hart2017	5	1.0	0.033143993766148405	0.9834280031169258
957	LNZTA3WT4	0.9668560062338516	Hart2017	100	0.9699820303535474	0.0031260241196957583	0.9684190182936995
958	LOU-NH91	0.9043472911454702	Hart2017	5	0.9850427350427352	0.08069544389726502	0.9446950130941028
959	LOU-NH91	0.9043472911454702	Hart2017	100	0.957721264803308	0.0533739736578378	0.9310342779743891
960	LoVo	0.96272710495017	Hart2017	5	0.967948717948718	0.005221612998547953	0.965337911449444
961	LoVo	0.96272710495017	Hart2017	100	0.938006072874494	-0.024721032075675997	0.950366588912332
962	LP-1	0.9645962350818192	Hart2017	5	0.997863247863248	0.03326701278142874	0.9812297414725336
963	LP-1	0.9645962350818192	Hart2017	100	0.9682621944618848	0.003665959380065531	0.9664292147718521
964	LS-1034	0.9238854939917156	Hart2017	5	0.9957264957264956	0.07184100173478003	0.9598059948591056
965	LS-1034	0.9238854939917156	Hart2017	100	0.968080874234125	0.04419538024240943	0.9459831841129203
966	LS-123	0.7960853873600459	Hart2017	5	0.9689578713968958	0.17287248403684996	0.8825216293784708
967	LS-123	0.7960853873600459	Hart2017	100	0.9402692963691618	0.14418390900911593	0.8681773418646038
968	LS-180	0.969979083787885	Hart2017	5	1.0	0.030020916212115	0.9849895418939425
969	LS-180	0.969979083787885	Hart2017	100	0.978898846164858	0.008919762376973006	0.9744389649763715
970	LS-411N	0.9387278021572406	Hart2017	5	0.967479674796748	0.028751872639507403	0.9531037384769943
971	LS-411N	0.9387278021572406	Hart2017	100	0.9730223036619234	0.03429450150468283	0.9558750529095821
972	LS-513	0.9575677726284708	Hart2017	5	0.9970436067997044	0.03947583417123357	0.9773056897140876
973	LS-513	0.9575677726284708	Hart2017	100	0.9755418444183585	0.017974071789887636	0.9665548085234146
974	LU-65	0.9182145347168108	Hart2017	5	0.9822616407982262	0.0640471060814154	0.9502380877575185
975	LU-65	0.9182145347168108	Hart2017	100	0.9443338964125176	0.026119361695706833	0.9312742155646643
976	LU-99A	0.9671564204568756	Hart2017	5	0.9764957264957264	0.009339306038850803	0.9718260734763009
977	LU-99A	0.9671564204568756	Hart2017	100	0.9621406070709476	-0.005015813385927936	0.9646485137639116
978	LXF-289	0.9683457736947874	Hart2017	5	0.983974358974359	0.015628585279571672	0.9761600663345732
979	LXF-289	0.9683457736947874	Hart2017	100	0.9638428521942454	-0.00450292150054199	0.9660943129445163
980	MC-IXC	0.9699226920395356	Hart2017	5	1.0	0.030077307960464372	0.9849613460197678
981	MC-IXC	0.9699226920395356	Hart2017	100	0.9653570114096428	-0.004565680629892821	0.9676398517245892
982	MCAS	0.9135996390928106	Hart2017	5	0.8547008547008547	-0.05889878439195595	0.8841502468968326
983	MCAS	0.9135996390928106	Hart2017	100	0.872853926259499	-0.04074571283331163	0.8932267826761549
984	MCF7	0.9585182299142844	Hart2017	5	0.9433760683760684	-0.015142161538216015	0.9509471491451764
985	MCF7	0.9585182299142844	Hart2017	100	0.958966149949122	0.0004479200348376233	0.9587421899317032
986	MDA-MB-231	0.9518701554361644	Hart2017	5	0.9926090169992609	0.04073886156309647	0.9722395862177127
987	MDA-MB-231	0.9518701554361644	Hart2017	100	0.969808457640221	0.017938302204056678	0.9608393065381927
988	MDA-MB-361	0.8969630480252635	Hart2017	5	0.9861111111111112	0.08914806308584766	0.9415370795681873
989	MDA-MB-361	0.8969630480252635	Hart2017	100	0.9722431206564334	0.07528007263116987	0.9346030843408484
990	MDA-MB-415	0.9220717303039002	Hart2017	5	0.9423503325942352	0.020278602290334957	0.9322110314490677
991	MDA-MB-415	0.9220717303039002	Hart2017	100	0.9283832810474092	0.006311550743508976	0.9252275056756547
992	MDA-MB-436	0.9474510929746136	Hart2017	5	0.984478935698448	0.037027842723834414	0.9659650143365308
993	MDA-MB-436	0.9474510929746136	Hart2017	100	0.9802373521917142	0.032786259217100544	0.9638442225831638
994	MDA-MB-453	0.8698632243776402	Hart2017	5	0.983739837398374	0.11387661302073382	0.9268015308880071
995	MDA-MB-453	0.8698632243776402	Hart2017	100	0.958711843886637	0.0888486195089968	0.9142875341321386
996	MDA-MB-468	0.9514138949267932	Hart2017	5	0.9948263118994828	0.043412416972689605	0.973120103413138
997	MDA-MB-468	0.9514138949267932	Hart2017	100	0.9704823120876604	0.019068417160867268	0.9609481035072268
998	MDST8	0.9181468646187918	Hart2017	5	0.9948263118994828	0.07667944728069098	0.9564865882591373
999	MDST8	0.9181468646187918	Hart2017	100	0.9744610186961375	0.056314154077345746	0.9463039416574647
1000	MFE-280	0.8387472829430341	Hart2017	5	0.9563932002956392	0.1176459173526051	0.8975702416193367
1001	MFE-280	0.8387472829430341	Hart2017	100	0.9196282859351546	0.08088100299212042	0.8791877844390943
1002	MFE-296	0.9447565927080344	Hart2017	5	0.9763488543976347	0.03159226168960039	0.9605527235528346
1003	MFE-296	0.9447565927080344	Hart2017	100	0.9662070686206742	0.02145047591263982	0.9554818306643542
1004	MFM-223	0.954597465447238	Hart2017	5	0.9608277900960828	0.006230324648844765	0.9577126277716603
1005	MFM-223	0.954597465447238	Hart2017	100	0.9694372752966391	0.014839809849401142	0.9620173703719386
1006	MHH-ES-1	0.9644526924496576	Hart2017	5	0.991869918699187	0.02741722624952936	0.9781613055744223
1007	MHH-ES-1	0.9644526924496576	Hart2017	100	0.9711500312897512	0.006697338840093603	0.9678013618697043
1008	MIA-PaCa-2	0.970314358364434	Hart2017	5	0.991130820399113	0.020816462034679017	0.9807225893817735
1009	MIA-PaCa-2	0.970314358364434	Hart2017	100	0.9685036954627816	-0.0018106629016524378	0.9694090269136078
1010	MKN28	0.972224500676701	Hart2017	5	0.991869918699187	0.019645418022485983	0.982047209687944
1011	MKN28	0.972224500676701	Hart2017	100	0.9700968141715988	-0.0021276865051022	0.9711606574241498
1012	MOG-G-UVW	0.92603453225608	Hart2017	5	0.9948263118994828	0.06879177964340277	0.9604304220777814
1013	MOG-G-UVW	0.92603453225608	Hart2017	100	0.9594848848005432	0.03345035254446316	0.9427597085283116
1014	NB10	0.9372165033014804	Hart2017	5	0.9985218033998522	0.06130530009837176	0.9678691533506663
1015	NB10	0.9372165033014804	Hart2017	100	0.977317997946738	0.040101494645257585	0.9572672506241092
1016	NB13	0.9309888036746914	Hart2017	5	0.9948263118994828	0.0638375082247914	0.9629075577870871
1017	NB13	0.9309888036746914	Hart2017	100	0.9642294745366868	0.03324067086199545	0.9476091391056891
1018	NB17	0.94826826067342	Hart2017	5	0.9822616407982262	0.03399338012480624	0.9652649507358231
1019	NB17	0.94826826067342	Hart2017	100	0.9754324325429774	0.02716417186955744	0.9618503466081987
1020	NB5	0.9507823073452816	Hart2017	5	0.9726533628972652	0.021871055551983654	0.9617178351212734
1021	NB5	0.9507823073452816	Hart2017	100	0.9483964513740905	-0.00238585597119112	0.949589379359686
1022	NB6	0.9418631833654596	Hart2017	5	1.0	0.0581368166345404	0.9709315916827298
1023	NB6	0.9418631833654596	Hart2017	100	0.9736348056558782	0.03177162229041863	0.957748994510669
1024	NB69	0.9663618094574088	Hart2017	5	0.9955654101995566	0.029203600742147784	0.9809636098284826
1025	NB69	0.9663618094574088	Hart2017	100	0.9724159369133172	0.006054127455908387	0.969388873185363
1026	NB7	0.9784522003034902	Hart2017	5	0.9948263118994828	0.016374111595992558	0.9866392561014865
1027	NB7	0.9784522003034902	Hart2017	100	0.974536686722102	-0.003915513581388197	0.9764944435127961
1028	NCI-H1155	0.9485420169790428	Hart2017	5	0.9356984478935698	-0.012843569085473017	0.9421202324363063
1029	NCI-H1155	0.9485420169790428	Hart2017	100	0.9416926732900048	-0.006849343689038001	0.9451173451345238
1030	NCI-H1299	0.9531886970430218	Hart2017	5	0.9859571322985956	0.032768435255573825	0.9695729146708087
1031	NCI-H1299	0.9531886970430218	Hart2017	100	0.959384675793185	0.0061959787501632	0.9562866864181034
1032	NCI-H1355	0.906517860804659	Hart2017	5	0.9866962305986696	0.0801783697940106	0.9466070457016643
1033	NCI-H1355	0.906517860804659	Hart2017	100	0.9647877818633968	0.05826992105873774	0.9356528213340278
1034	NCI-H1568	0.8943013575031784	Hart2017	5	0.9933481152993348	0.09904675779615635	0.9438247364012566
1035	NCI-H1568	0.8943013575031784	Hart2017	100	0.9587302496226824	0.06442889211950398	0.9265158035629304
1036	NCI-H1650	0.924706762908584	Hart2017	5	0.9882478632478632	0.06354110033927918	0.9564773130782236
1037	NCI-H1650	0.924706762908584	Hart2017	100	0.978165797051246	0.053459034142661954	0.951436279979915
1038	NCI-H1755	0.94723372841734	Hart2017	5	0.9946581196581196	0.04742439124077957	0.9709459240377298
1039	NCI-H1755	0.94723372841734	Hart2017	100	0.9536266751824028	0.006392946765062857	0.9504302017998714
1040	NCI-H1869	0.9412510765697412	Hart2017	5	0.9615384615384616	0.0202873849687204	0.9513947690541014
1041	NCI-H1869	0.9412510765697412	Hart2017	100	0.9733986988243954	0.032147622254654284	0.9573248876970684
1042	NCI-H1915	0.906673707091006	Hart2017	5	0.9970436067997044	0.09036989970869835	0.9518586569453552
1043	NCI-H1915	0.906673707091006	Hart2017	100	0.9778394938013572	0.07116578671035112	0.9422566004461816
1044	NCI-H1944	0.9557324775458312	Hart2017	5	0.9778270509977828	0.022094573451951538	0.966779764271807
1045	NCI-H1944	0.9557324775458312	Hart2017	100	0.9613704502043036	0.005637972658472323	0.9585514638750674
1046	NCI-H1975	0.9540673830127548	Hart2017	5	0.9660014781966	0.01193409518384514	0.9600344306046774
1047	NCI-H1975	0.9540673830127548	Hart2017	100	0.9497124615013356	-0.004354921511419252	0.9518899222570452
1048	NCI-H1993	0.8953389656728048	Hart2017	5	0.9874353288987436	0.09209636322593884	0.9413871472857742
1049	NCI-H1993	0.8953389656728048	Hart2017	100	0.9731368282417614	0.0777978625689566	0.9342378969572831
1050	NCI-H2023	0.9594430545872124	Hart2017	5	0.9903917220990393	0.0309486675118269	0.9749173883431258
1051	NCI-H2023	0.9594430545872124	Hart2017	100	0.9579398255136224	-0.0015032290735899068	0.9586914400504174
1052	NCI-H2087	0.9661013821104868	Hart2017	5	0.9482631189948264	-0.01783826311566039	0.9571822505526566
1053	NCI-H2087	0.9661013821104868	Hart2017	100	0.9157191121072932	-0.05038227000319362	0.9409102471088899
1054	NCI-H2170	0.9553910511421894	Hart2017	5	0.9770879526977088	0.0216969015555194	0.966239501919949
1055	NCI-H2170	0.9553910511421894	Hart2017	100	0.9538322787528272	-0.0015587723893621952	0.9546116649475083
1056	NCI-H226	0.8542293811261945	Hart2017	5	0.9689578713968958	0.11472849027070131	0.9115936262615452
1057	NCI-H226	0.8542293811261945	Hart2017	100	0.93717917779532	0.0829497966691255	0.8957042794607573
